created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,tweet_ids,account_type
Mon May 26 16:47:32 +0000 2008,False,False,,1934,39,36,True,14910839,en,Seattle,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1520063164/DSC_2492_normal.jpg,paths4byzantium,3145,False,14910839,human
Fri May 24 04:32:08 +0000 2013,False,False,"Realest Realist. Amateur Rapper
#JupitersWrath stop hacking my shit",1863,34,108,False,1453218050,en,Located in my own sanity,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/829160369041993728/99mc78J9_normal.jpg,Jupiters_Wrath,6923,False,1453218050,human
Mon Apr 06 19:55:29 +0000 2009,False,False,,1653,548,1319,True,29278206,en,"Oklahoma City, OK",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/688083571127529472/cZiIh9NS_normal.jpg,petrustexas,7711,False,29278206,human
Tue May 01 01:27:32 +0000 2012,True,False,I Follow Back,1836,16,0,False,567730925,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2285269920/Screen_20120420_134531_normal.jpg,girl_posts1,2595,False,567730925,bot
Sun Dec 22 21:21:52 +0000 2013,True,False,back at it again,3277,45,0,False,2258141364,en,"Los Angeles, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/780566931736662016/1iqT9JbV_normal.jpg,cloudmakermike,4021,False,2258141364,bot
Sun Apr 19 19:22:30 +0000 2009,True,False,Trade signals and commentary composed with the individual investor in mind. Wake up your portfolio with options.  Try our free trial.,29,2707,1502,False,33286321,en,Miami Beach,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1187990974/OA_Logo_Twitter_normal.jpg,OptionAlarm,25753,False,33286321,human
Sat May 21 06:05:18 +0000 2011,False,False,I add links for bargains that people may like please follow and share thank you,2680,81,436,True,302442243,en,uk skelmersdale,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/844611124335198221/H-H3hVVW_normal.jpg,mattdoonan,4549,False,302442243,bot
Thu Mar 24 16:29:11 +0000 2016,True,False,,7898,127,49,False,713039970680881153,en,Ukraine,,http://pbs.twimg.com/profile_images/1061323387195310080/-vuxaUAM_normal.jpg,ughke,15178,False,713039970680881153,bot
Wed Sep 05 10:57:36 +0000 2012,False,False,"We aim to provide customers with slightly edgy, unique and fun products that stand out and get noticed when you are on the road.",28,30,0,False,804363859,en,UK,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2579070431/aaaaaa_normal.JPG,Tankpads24,110,False,804363859,human
Wed Jul 01 17:05:42 +0000 2015,True,False,,2164,5,18,False,3353516302,pt,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/616292461506338816/xaSJt4YN_normal.png,Magmal2016,3002,False,3353516302,bot
Tue Feb 07 04:03:53 +0000 2012,False,False,Miami LifeStyle☀️||Changed Man||,2815,281,131,True,485371452,en,I Live Where You Vacation...,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/830575144846422016/bc1-sNol_normal.jpg,__Thoughtless_,3531,False,485371452,human
Sun May 08 23:42:41 +0000 2011,False,False,☕️,38920,1003,3768,True,295405238,en,"beastcoast, Gotham",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/902260413617905664/toHVsSes_normal.jpg,UnderwaterSquad,41648,False,295405238,human
Tue Jan 31 11:15:53 +0000 2012,True,False,,1029,2,0,False,479428613,tr,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1794239913/FW1uCa46_normal,refai3774,1547,False,479428613,bot
Mon Oct 06 00:21:56 +0000 2014,False,False,,5606,204,233,True,2841845419,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1125488834114756608/631UBygS_normal.jpg,pozomarcia30,5596,False,2841845419,human
Mon Mar 26 12:43:27 +0000 2012,False,False,,4426,44,27,True,537180820,en,Paradise Philippines,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/871183983475699714/4FMn3HCy_normal.jpg,bryxau,4576,False,537180820,bot
Fri May 08 15:35:45 +0000 2009,True,False,host of wrestler of faith,2815,79,465,True,38686685,en,parts unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/420738032908505088/yDu6YXIb_normal.jpeg,wrestleroffaith,3380,False,38686685,human
Sat Nov 13 22:01:15 +0000 2010,False,False,Dee|♂|Edge|Christian|Single| ☼♥|Friends|Family|Life♥|,22,5,0,False,215419864,en,South Florida,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1167047772/157416_1465861785_3986349_q_normal.jpg,deedr0pdead,1020,False,215419864,human
Fri Jul 13 21:13:46 +0000 2012,True,False,capboy,20186,748,417,True,634876024,en,with aalliyah,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1120860581282684928/jV0Q14zo_normal.jpg,BANKROLLBILLY4,33562,False,634876024,human
Tue Jun 20 22:08:31 +0000 2017,True,False,نبذة عني نسان عاااشق لي احيا,17,0,0,False,877287071202762752,en,,,http://pbs.twimg.com/profile_images/879585337516978176/Zc1gb_lw_normal.jpg,kcbdqixcie1800,191,False,877287071202762752,bot
Wed Apr 14 20:11:49 +0000 2010,False,False,"Snap: yoranlima

insta: yoramlima",2531,242,0,True,133018209,pt,Paz,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/768663263848570881/xluh3dS2_normal.jpg,YoranOliveira,3226,False,133018209,bot
Thu Nov 10 12:09:29 +0000 2016,True,False,THIS ACCOUNT HAS BEEN HACKED. I've reported it multiple times and changed my password but this person keeps getting in. PLEASE HELP!!,1103,8,77,False,796686212622913541,en,,,http://pbs.twimg.com/profile_images/882390316732514304/nt6gV3ZQ_normal.jpg,rep0rtthisuser,1315,False,796686212622913541,bot
Wed Jun 07 15:13:56 +0000 2017,True,False,hml habibis,321,30,133,True,872471692634972160,en,,,http://pbs.twimg.com/profile_images/981010322457800705/5byuthML_normal.jpg,Justinn9619,220,False,872471692634972160,human
Mon Oct 10 10:59:20 +0000 2011,False,False,oh you like big butts? well i like big bucks 🤑,19950,529,305,True,388202596,en,Texas ,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1129222883463573509/YnzAHwBc_normal.jpg,hahawhateverjoe,35608,False,388202596,bot
Fri Jun 16 22:52:32 +0000 2017,True,False,"مشتاق لك مشتاق ك مشتاق لك 

مشتاق لك مشتاق لك  . وآعيدها

مشتاق لك مشتاق لك مشتاق لك

ليت لوزن  يسمح  عشان ازيدها",51,2,0,False,875848597618786304,en,,,http://pbs.twimg.com/profile_images/878425225184063488/46MnRcqz_normal.jpg,kkbwgzrjormcrm1,299,False,875848597618786304,bot
Fri Sep 16 08:15:16 +0000 2011,False,False,Big fan of Superstar @AjayDevgn & @AnkushChaudhari,12537,44,69,False,374408472,en,Nanded,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1120344142058541056/4pFow9l2_normal.jpg,KaleNamdev,1959,False,374408472,human
Sun Feb 24 19:21:53 +0000 2013,False,False,,2007,116,0,True,1216329822,pt,,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/752914269319094273/f0PvH78w_normal.jpg,anacassiarohr,2973,False,1216329822,bot
Wed Sep 28 15:34:20 +0000 2011,True,False,,1028,18,105,True,381578197,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/834922913962803201/kiXA_Bq9_normal.jpg,lagisto,1525,False,381578197,human
Mon May 12 17:06:13 +0000 2014,True,False,🌹THE BAD BITCH🌹,4663,230,154,False,2543337039,en-GB,DADDYS HOUSE ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1118175256890564608/rGTQCvAC_normal.jpg,TrinTrinboo130,3900,False,2543337039,human
Wed Nov 03 16:13:42 +0000 2010,True,False,,2165,14,26,False,211560100,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/771292727669624832/8Ro6QxFY_normal.jpg,juantorrealva,3073,False,211560100,bot
Fri Jan 13 03:09:34 +0000 2012,False,False,,1389,60,0,False,462573501,en,New york,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1771094694/logo_normal.jpg,GamingbyGamers,2089,False,462573501,bot
Thu Jul 31 17:39:35 +0000 2014,True,False,but does it come in pink 💞💓🌸,4461,682,467,False,2696262463,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1119811594043699202/bd_K3nth_normal.jpg,rxxcheel,3289,False,2696262463,human
Sun Sep 04 01:09:52 +0000 2016,True,False,Boo bo Stewart is my boyfried. be jealous bitches. xoxo | Ariana Grande followed me nd replied me. Selena Gomez mean the world to me. ♥ ℕℯvℯʀ sɑy ℕℯvℯʀ,93,0,0,False,772240225330425857,en,,,http://pbs.twimg.com/profile_images/772261069289037824/KgLeKZTS_normal.jpg,Venessabudilo10,207,False,772240225330425857,human
Fri Sep 02 23:50:31 +0000 2016,True,False,Softpedia Web  Security News Editor [XMPP/Jabber: campuscodi@xmpp.is]  [catalin.cimpanu@softpedia.com],1332,16,40,False,771857871181058048,en,,,http://pbs.twimg.com/profile_images/776783571851808768/gV5cEtcA_normal.jpg,nesterisakov2,1332,False,771857871181058048,bot
Tue Apr 19 21:12:32 +0000 2011,True,False,,1448,11,115,False,284726429,de,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1730749215/image_normal.jpg,k_itty87,1870,False,284726429,bot
Sun Apr 29 19:04:14 +0000 2007,False,False,,2176,19,20,False,5636552,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378979490/0708_12719_strand_herz_co_normal.jpg,Katrin0811,3119,False,5636552,bot
Fri Nov 19 20:56:12 +0000 2010,False,False,,1993,202,0,True,217549364,es,,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/569349199171702784/FbIEudv9_normal.jpeg,valeriapino7,6601,False,217549364,human
Mon Jun 30 21:57:11 +0000 2014,True,False,"Lawyer, NFL agent at Willis & Woy Sports Group.  Every breath is  an undeserved experience of God's grace.  Live gratefully,  and without regret.",448,1,0,False,2596985101,en,"Dallas, Texas",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/726366730495234048/iCIRGkBq_normal.jpg,ashleymilleirkc,460,False,2596985101,human
Sun Dec 18 06:06:51 +0000 2011,False,False,GCU '21 // BD🖤,25628,2026,916,True,439785709,en,phx,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1115697481579282433/obnH4-Ln_normal.jpg,nicolie_13,45516,False,439785709,human
Wed Jun 21 01:17:29 +0000 2017,True,False,"مصلح اجتماعينريد الخير للأمة. نطالب بالأخلاق الحسنة.. الهدف(زواجالمسلمين).نسأل الله التوفيق!! (متوقف لظروف خاصة طارئة).
اسأل الله للجميع الزواج السعيد..",21,1,0,False,877334626867396610,en,,,http://pbs.twimg.com/profile_images/881434457403740160/QuWWGioT_normal.jpg,zdvqtxzekthx161,180,False,877334626867396610,bot
Sat Jan 21 14:35:09 +0000 2017,False,False,,687,11,90,True,822814797003685888,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/822823428747100161/8dLute9y_normal.jpg,HeartRock17,874,False,822814797003685888,bot
Sun Sep 04 14:40:59 +0000 2016,True,False,"Always seekin knowledge, new friends, and opportunities...helping thers master marketing skils",56,0,0,False,772444352429842432,en,,,http://pbs.twimg.com/profile_images/772445749158219776/155nsZSr_normal.jpg,belle_slakie,161,False,772444352429842432,human
Sat Feb 27 18:12:03 +0000 2010,False,False,"http://t.co/SMVg29kYcv
SC: angieyoooo",2655,68,101,False,118132980,en,,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/592182388307943424/KzvqwXc0_normal.jpg,angie_solano16,4413,False,118132980,bot
Mon Mar 12 14:30:39 +0000 2012,False,False,wht up name is ruby just made this bitch to find my js putos,2106,25,148,False,522297046,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/483982469293543425/q02E8m9Y_normal.jpeg,LilproRuby,2878,False,522297046,bot
Mon Jun 30 19:12:38 +0000 2008,False,False,"TheStreet brings you the best business news and premium investing ideas and stock analysis around. We want to help you make money, lots of it.",8070,667610,1222,True,15281391,en,"New York, NY",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/948204500904488960/clELcfZ7_normal.jpg,TheStreet,163843,True,15281391,human
Tue Jan 04 20:43:58 +0000 2011,False,False,"Executive Producer, Chief Marketing Officer, media guru",2162,119,102,False,234090300,en,"Louisville, KY",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000480687603/df5234d366452305b9928b0c05e164d9_normal.jpeg,GregJordan1914,3960,False,234090300,bot
Tue Nov 06 12:00:43 +0000 2012,True,False,,124,1,0,False,929576222,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/881609961830273024/am3mOEJn_normal.jpg,brownkennedy535,108,False,929576222,bot
Fri Sep 10 14:13:10 +0000 2010,True,False,,1923,26,32,False,189146550,it,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000456388967/84f9c678fa1833360e14f6b28f887168_normal.jpeg,patriziacerri,2385,False,189146550,bot
Thu May 28 19:51:03 +0000 2009,True,False,Moo. Moo? Moo!,2378,4,3,False,43181784,en,Singapore Farm,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/236825813/cowhead_normal.JPG,deadcowzz4247,3239,False,43181784,bot
Tue Nov 04 00:32:07 +0000 2014,False,False,Ralph is a second generation State Farm Agent with 28 Year of experince helping others,216,20,1707,False,2889148694,en,Auburn,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/877641940862287872/ENWK1RY1_normal.jpg,RalphSmithAgent,272,False,2889148694,bot
Sun May 22 11:57:05 +0000 2011,False,False,UK midcaps reporter @business. Special interests in pharma and publicly traded football teams. Economist. That's Machu Pichu. My views. jeaston7@bloomberg.net,3169,1259,314,True,303161755,en,"London, England",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/985589719298990080/yFje8RXv_normal.jpg,marketsjoe,7441,False,303161755,human
Wed Oct 16 00:20:03 +0000 2013,False,False,hi im kaliska,2249,23,63,False,1963657868,en,"Los Angeles, CA",http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/767864195358556161/fcieuW_g_normal.jpg,Kalxska_Vibes,3059,False,1963657868,bot
Sun Apr 06 15:11:26 +0000 2014,True,False,Лайф-коуч и просто хороший человек :-),413,15,0,False,2430608059,ru,Москва,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/452828096261922816/ojhKng3N_normal.jpeg,ElenaChervonova,574,False,2430608059,bot
Tue Dec 28 13:18:18 +0000 2010,True,False,,4926,21,462,True,231417563,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/466760166168199168/hzQ1Zcqc_normal.jpeg,Pinecrest60,4480,False,231417563,human
Tue Dec 01 16:04:52 +0000 2009,False,False,"74 till the world blow  
#TeamCavs #Followback #ImpalaBoyz  
                 #TakeOver #32ent",1971,390,0,False,93887074,en,"32ent , kILLinois",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/551276329791160321/4rLCMiz5_normal.jpeg,TakeOverD,20041,False,93887074,bot
Tue Mar 25 00:16:45 +0000 2014,False,False,Who comes to speak for the skin and the bone?,71827,337,2125,True,2409751212,en,"Baltimore, Maryland",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1096249982678691851/kBvrgbj2_normal.png,JulianNotaro1,20487,False,2409751212,human
Tue May 17 06:28:59 +0000 2011,False,False,The stock market is pretty much madness. But hard not to love it.,0,345,440,False,300106265,en,,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1357325020/stock_market_normal.jpg,MarketSqueeze,11918,False,300106265,human
Mon Aug 10 13:10:53 +0000 2015,False,False,Independent Trader,661,116,82,False,3412714552,pt,World,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/794188655409631232/KQ_v37lI_normal.jpg,S_R_Charts,2106,False,3412714552,human
Mon Jun 21 15:33:57 +0000 2010,False,False,it's all good baby baby                               ♒️🌞🌚♉️⬆️,43832,618,644,False,158026746,en,"Detroit, MI",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1055639262824185856/iEL8ukT4_normal.jpg,lailacustovic,55122,False,158026746,human
Tue Oct 04 13:29:55 +0000 2016,True,False,#Bitcoin & #Altcoins enthusiast. I follow back #Cryptocurrency & #Blockchain related accounts.,5,2406,2681,False,783298101608079361,en,United States,,http://pbs.twimg.com/profile_images/784021554271100928/jNyY_U_s_normal.jpg,Cryptolove2,20394,False,783298101608079361,bot
Sun Sep 04 10:06:06 +0000 2016,True,False,"Atist, oil pinter, blogger, hermit and social butterfl.",68,0,0,False,772375174616326144,en,,,http://pbs.twimg.com/profile_images/772376670087118848/GCED7cU6_normal.jpg,Annabelparker76,181,False,772375174616326144,human
Sat Jun 17 01:12:24 +0000 2017,True,False,آآه كم الحن مؤم.. كم الوحده قــآتله... وكم الهموم دوآمة لا نهــآية لها...,58,1,0,False,875883792573112320,en,,,http://pbs.twimg.com/profile_images/878425328150093824/Ux3PpTnB_normal.jpg,odzbsddpfs1363,304,False,875883792573112320,bot
Thu Nov 11 13:58:27 +0000 2010,True,False,,743,3,98,False,214473985,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1429010543/San_20Carlos-20110618-00074_normal.jpg,ivan33464658,1160,False,214473985,bot
Sat Feb 06 14:10:04 +0000 2010,False,False,无政府主义、无神论者、无产阶级,1305,21,0,False,111893329,en,,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/679408242/laowang_normal.jpg,smedley2000,1971,False,111893329,bot
